governance_type,ecological_site,Site,Region,District,Village,surveyNo,a.1.1,a.1.2,a.1.3,a.1.4,a.2.1,a.2.2,a.2.3,a.2.4,a.3.1,a.3.2,a.3.3,a.4.1,a.4.2,a.4.3,b.1.1,b.1.2,b.1.3,b.2.1,b.2.2,b.2.3,b.3.1,b.3.2,b.3.3,b.3.4,b.4.1,b.4.2,b.4.3,b.5.1,b.5.2,b.5.3,a.1.1_w,a.1.2_w,a.1.3_w,a.1.4_w,a.2.1_w,a.2.2_w,a.2.3_w,a.2.4_w,a.3.1_w,a.3.2_w,a.3.3_w,a.4.1_w,a.4.2_w,a.4.3_w,b.1.1_w,b.1.2_w,b.1.3_w,b.2.1_w,b.2.2_w,b.2.3_w,b.3.1_w,b.3.2_w,b.3.3_w,b.3.4_w,b.4.1_w,b.4.2_w,b.4.3_w,b.5.1_w,b.5.2_w,b.5.3_w,a.1.1_weighted,a.1.2_weighted,a.1.3_weighted,a.1.4_weighted,a.2.1_weighted,a.2.2_weighted,a.2.3_weighted,a.2.4_weighted,a.3.1_weighted,a.3.2_weighted,a.3.3_weighted,a.4.1_weighted,a.4.2_weighted,a.4.3_weighted,b.1.1_weighted,b.1.2_weighted,b.1.3_weighted,b.2.1_weighted,b.2.2_weighted,b.2.3_weighted,b.3.1_weighted,b.3.2_weighted,b.3.3_weighted,b.3.4_weighted,b.4.1_weighted,b.4.2_weighted,b.4.3_weighted,b.5.1_weighted,b.5.2_weighted,b.5.3_weighted,a.1_sum,a.2_sum,a.3_sum,a.4_sum,b.1_sum,b.2_sum,b.3_sum,b.4_sum,b.5_sum,a.1_w,a.2_w,a.3_w,a.4_w,b.1_w,b.2_w,b.3_w,b.4_w,b.5_w,a.1_weighted,a.2_weighted,a.3_weighted,a.4_weighted,b.1_weighted,b.2_weighted,b.3_weighted,b.4_weighted,b.5_weighted,a_sum,b_sum
Implementation of LMMAs in progress,Mangrove,Mahajamba,Boeny,Majunga_II,Andranoboka,E009,1,0.96,1.0,0.1569,0,0.3676,0.7143,0.7143,0,0,0,0.14,0.3333,0.75,0.0,1,0.0,0.4138,0.5,0.0,0.3333,0.75,0.5,0.25,0.75,0,0.5833,0.65,1.0,1,0.174,0.324,0.338,0.164,0.257,0.22,0.233,0.29,0.302,0.319,0.379,0.208,0.551,0.241,0.378,0.28,0.342,0.334,0.439,0.227,0.414,0.197,0.202,0.187,0.364,0.308,0.328,0.339,0.341,0.32,0.174,0.31104,0.338,0.025731600000000004,0.0,0.080872,0.16643190000000002,0.207147,0.0,0.0,0.0,0.02912,0.18364830000000001,0.18075,0.0,0.28,0.0,0.1382092,0.2195,0.0,0.13798619999999998,0.14775,0.101,0.04675,0.273,0.0,0.19132240000000003,0.22035000000000002,0.341,0.32,0.8487716,0.4544509,0.0,0.3935183,0.28,0.3577092,0.4334862,0.4643224,0.8813500000000001,0.33,0.229,0.178,0.263,0.241,0.195,0.228,0.153,0.183,0.280094628,0.10406925610000001,0.0,0.1034953129,0.06748,0.06975329400000001,0.0988348536,0.0710413272,0.16128705000000002,0.48765919700000004,0.46839652480000005
Implementation of LMMAs in progress,Mangrove,Mahajamba,Boeny,Majunga_II,Andranoboka,E010,1,0.9,1.0,0.0392,0,0.0294,0.3333,0.6667,0,1,0,0.02,0.3333,0.75,0.25,1,0.0,0.3978,0.5,0.0,0.0,0.0,0.0,0.25,0.75,0,0.5,0.85,1.0,1,0.174,0.324,0.338,0.164,0.257,0.22,0.233,0.29,0.302,0.319,0.379,0.208,0.551,0.241,0.378,0.28,0.342,0.334,0.439,0.227,0.414,0.197,0.202,0.187,0.364,0.308,0.328,0.339,0.341,0.32,0.174,0.2916,0.338,0.0064288,0.0,0.006468,0.0776589,0.193343,0.0,0.319,0.0,0.00416,0.18364830000000001,0.18075,0.0945,0.28,0.0,0.13286520000000002,0.2195,0.0,0.0,0.0,0.0,0.04675,0.273,0.0,0.164,0.28815,0.341,0.32,0.8100288000000001,0.2774699,0.319,0.3685583,0.37450000000000006,0.35236520000000005,0.04675,0.43700000000000006,0.9491500000000002,0.33,0.229,0.178,0.263,0.241,0.195,0.228,0.153,0.183,0.26730950400000003,0.06354060710000001,0.056782,0.0969308329,0.09025450000000002,0.068711214,0.010659,0.066861,0.17369445000000003,0.48456294400000005,0.41018016400000007
Implementation of LMMAs in progress,Mangrove,Mahajamba,Boeny,Majunga_II,Andranoboka,E011,1,0.99,1.0,0.4314,0,0.5735,0.8182,0.8182,0,1,0,0.42,0.3333,0.75,0.0,1,0.0,0.0836,0.5,0.0,0.3333,0.0,0.25,0.25,0.75,1,0.5,0.85,1.0,0,0.174,0.324,0.338,0.164,0.257,0.22,0.233,0.29,0.302,0.319,0.379,0.208,0.551,0.241,0.378,0.28,0.342,0.334,0.439,0.227,0.414,0.197,0.202,0.187,0.364,0.308,0.328,0.339,0.341,0.32,0.174,0.32076,0.338,0.07074960000000001,0.0,0.12617,0.19064060000000002,0.237278,0.0,0.319,0.0,0.08736,0.18364830000000001,0.18075,0.0,0.28,0.0,0.0279224,0.2195,0.0,0.13798619999999998,0.0,0.0505,0.04675,0.273,0.308,0.164,0.28815,0.341,0.0,0.9035095999999999,0.5540886,0.319,0.45175829999999995,0.28,0.2474224,0.2352362,0.745,0.6291500000000001,0.33,0.229,0.178,0.263,0.241,0.195,0.228,0.153,0.183,0.298158168,0.12688628940000002,0.056782,0.11881243289999999,0.06748,0.048247368,0.0536338536,0.113985,0.11513445000000001,0.6006388903,0.3984806716
Implementation of LMMAs in progress,Mangrove,Mahajamba,Boeny,Majunga_II,Andranoboka,E012,1,0.98,1.0,0.1765,0,0.1324,0.75,0.75,1,1,1,0.32,0.4583,0.75,0.0,1,0.0,0.1323,0.5,0.0,0.0,0.0,0.0,0.25,0.25,0,0.0833,0.75,1.0,0,0.174,0.324,0.338,0.164,0.257,0.22,0.233,0.29,0.302,0.319,0.379,0.208,0.551,0.241,0.378,0.28,0.342,0.334,0.439,0.227,0.414,0.197,0.202,0.187,0.364,0.308,0.328,0.339,0.341,0.32,0.174,0.31752,0.338,0.028946,0.0,0.029127999999999998,0.17475000000000002,0.21749999999999997,0.302,0.319,0.379,0.06656,0.2525233,0.18075,0.0,0.28,0.0,0.044188200000000004,0.2195,0.0,0.0,0.0,0.0,0.04675,0.091,0.0,0.0273224,0.25425000000000003,0.341,0.0,0.8584660000000001,0.421378,1.0,0.49983330000000004,0.28,0.2636882,0.04675,0.1183224,0.5952500000000001,0.33,0.229,0.178,0.263,0.241,0.195,0.228,0.153,0.183,0.28329378000000005,0.096495562,0.178,0.1314561579,0.06748,0.051419199,0.010659,0.018103327199999998,0.10893075,0.6892454999,0.25659227619999997
Implementation of LMMAs in progress,Mangrove,Mahajamba,Boeny,Majunga_II,Andranoboka,E013,1,1.0,1.0,0.1176,0,0.0882,0.3333,0.3333,1,1,1,0.2,0.4583,0.75,0.0,1,0.0,0.02,0.5,0.0,0.3333,0.0,0.0,0.25,0.75,0,0.5,0.85,1.0,0,0.174,0.324,0.338,0.164,0.257,0.22,0.233,0.29,0.302,0.319,0.379,0.208,0.551,0.241,0.378,0.28,0.342,0.334,0.439,0.227,0.414,0.197,0.202,0.187,0.364,0.308,0.328,0.339,0.341,0.32,0.174,0.324,0.338,0.0192864,0.0,0.019404,0.0776589,0.09665699999999999,0.302,0.319,0.379,0.0416,0.2525233,0.18075,0.0,0.28,0.0,0.00668,0.2195,0.0,0.13798619999999998,0.0,0.0,0.04675,0.273,0.0,0.164,0.28815,0.341,0.0,0.8552864000000001,0.1937199,1.0,0.47487329999999994,0.28,0.22618,0.18473619999999996,0.43700000000000006,0.6291500000000001,0.33,0.229,0.178,0.263,0.241,0.195,0.228,0.153,0.183,0.28224451200000006,0.0443618571,0.178,0.12489167789999998,0.06748,0.0441051,0.04211985359999999,0.066861,0.11513445000000001,0.629498047,0.3357004036
Implementation of LMMAs in progress,Mangrove,Mahajamba,Boeny,Majunga_II,Andranoboka,E014,1,0.99,1.0,0.0196,1,0.0147,0.5,0.5,1,1,1,0.38,0.4583,0.75,0.0,1,0.0,0.0211,0.5,0.0,0.3333,0.0,0.0,0.25,0.25,0,0.0833,0.85,1.0,0,0.174,0.324,0.338,0.164,0.257,0.22,0.233,0.29,0.302,0.319,0.379,0.208,0.551,0.241,0.378,0.28,0.342,0.334,0.439,0.227,0.414,0.197,0.202,0.187,0.364,0.308,0.328,0.339,0.341,0.32,0.174,0.32076,0.338,0.0032144,0.257,0.003234,0.1165,0.145,0.302,0.319,0.379,0.07904,0.2525233,0.18075,0.0,0.28,0.0,0.0070474000000000005,0.2195,0.0,0.13798619999999998,0.0,0.0,0.04675,0.091,0.0,0.0273224,0.28815,0.341,0.0,0.8359743999999999,0.521734,1.0,0.5123133,0.28,0.2265474,0.18473619999999996,0.1183224,0.6291500000000001,0.33,0.229,0.178,0.263,0.241,0.195,0.228,0.153,0.183,0.27587155199999996,0.11947708600000001,0.178,0.1347383979,0.06748,0.044176743000000004,0.04211985359999999,0.018103327199999998,0.11513445000000001,0.7080870358999999,0.2870143738
Implementation of LMMAs in progress,Mangrove,Mahajamba,Boeny,Majunga_II,Andranoboka,E015,1,0.92,1.0,0.6275,0,0.7206,0.3333,0.3333,0,1,1,0.62,0.4583,0.75,0.0,1,0.0,0.0482,0.5,0.0,0.3333,0.0,0.5,0.25,0.75,0,0.4167,0.75,1.0,0,0.174,0.324,0.338,0.164,0.257,0.22,0.233,0.29,0.302,0.319,0.379,0.208,0.551,0.241,0.378,0.28,0.342,0.334,0.439,0.227,0.414,0.197,0.202,0.187,0.364,0.308,0.328,0.339,0.341,0.32,0.174,0.29808,0.338,0.10291,0.0,0.158532,0.0776589,0.09665699999999999,0.0,0.319,0.379,0.12896,0.2525233,0.18075,0.0,0.28,0.0,0.0160988,0.2195,0.0,0.13798619999999998,0.0,0.101,0.04675,0.273,0.0,0.1366776,0.25425000000000003,0.341,0.0,0.91299,0.3328479,0.698,0.5622332999999999,0.28,0.2355988,0.2857362,0.40967760000000003,0.5952500000000001,0.33,0.229,0.178,0.263,0.241,0.195,0.228,0.153,0.183,0.3012867,0.0762221691,0.12424399999999998,0.1478673579,0.06748,0.045941766,0.0651478536,0.0626806728,0.10893075,0.649620227,0.35018104240000003
Implementation of LMMAs in progress,Mangrove,Mahajamba,Boeny,Majunga_II,Andranoboka,E016,1,0.99,1.0,0.4118,0,0.5588,0.3333,0.6667,0,0,1,0.4,0.4583,0.75,0.0,1,0.0,0.0482,0.5,0.0,0.3333,0.75,0.25,0.25,0.75,1,0.5,0.75,1.0,1,0.174,0.324,0.338,0.164,0.257,0.22,0.233,0.29,0.302,0.319,0.379,0.208,0.551,0.241,0.378,0.28,0.342,0.334,0.439,0.227,0.414,0.197,0.202,0.187,0.364,0.308,0.328,0.339,0.341,0.32,0.174,0.32076,0.338,0.0675352,0.0,0.12293599999999999,0.0776589,0.193343,0.0,0.0,0.379,0.0832,0.2525233,0.18075,0.0,0.28,0.0,0.0160988,0.2195,0.0,0.13798619999999998,0.14775,0.0505,0.04675,0.273,0.308,0.164,0.25425000000000003,0.341,0.32,0.9002952,0.39393789999999995,0.379,0.5164733,0.28,0.2355988,0.3829862,0.745,0.9152500000000001,0.33,0.229,0.178,0.263,0.241,0.195,0.228,0.153,0.183,0.297097416,0.09021177909999999,0.067462,0.13583247790000003,0.06748,0.045941766,0.0873208536,0.113985,0.16749075000000002,0.5906036729999999,0.48221836960000003
Implementation of LMMAs in progress,Mangrove,Mahajamba,Boeny,Majunga_II,Andranoboka,E017,1,0.99,1.0,0.6667,0,0.5,0.5,0.8333,0,1,1,0.78,0.4583,0.75,0.0,1,0.0,0.1124,0.5,0.0,0.3333,0.0,0.5,0.25,0.75,1,0.4167,0.85,1.0,0,0.174,0.324,0.338,0.164,0.257,0.22,0.233,0.29,0.302,0.319,0.379,0.208,0.551,0.241,0.378,0.28,0.342,0.334,0.439,0.227,0.414,0.197,0.202,0.187,0.364,0.308,0.328,0.339,0.341,0.32,0.174,0.32076,0.338,0.1093388,0.0,0.11,0.1165,0.24165699999999998,0.0,0.319,0.379,0.16224,0.2525233,0.18075,0.0,0.28,0.0,0.0375416,0.2195,0.0,0.13798619999999998,0.0,0.101,0.04675,0.273,0.308,0.1366776,0.28815,0.341,0.0,0.9420987999999999,0.468157,0.698,0.5955133,0.28,0.2570416,0.2857362,0.7176776,0.6291500000000001,0.33,0.229,0.178,0.263,0.241,0.195,0.228,0.153,0.183,0.31089260399999996,0.10720795300000001,0.12424399999999998,0.1566199979,0.06748,0.050123112,0.0651478536,0.1098046728,0.11513445000000001,0.6989645549,0.4076900884
Implementation of LMMAs in progress,Mangrove,Mahajamba,Boeny,Majunga_II,Andranoboka,E018,1,0.98,1.0,0.098,0,0.0735,0.6667,0.8333,0,1,1,0.42,0.4583,0.75,0.0,1,0.0,0.0709,0.5,0.0,0.3333,0.0,0.5,0.25,0.75,1,0.3333,0.85,1.0,0,0.174,0.324,0.338,0.164,0.257,0.22,0.233,0.29,0.302,0.319,0.379,0.208,0.551,0.241,0.378,0.28,0.342,0.334,0.439,0.227,0.414,0.197,0.202,0.187,0.364,0.308,0.328,0.339,0.341,0.32,0.174,0.31752,0.338,0.016072000000000003,0.0,0.01617,0.1553411,0.24165699999999998,0.0,0.319,0.379,0.08736,0.2525233,0.18075,0.0,0.28,0.0,0.023680600000000003,0.2195,0.0,0.13798619999999998,0.0,0.101,0.04675,0.273,0.308,0.1093224,0.28815,0.341,0.0,0.845592,0.4131681,0.698,0.5206333,0.28,0.2431806,0.2857362,0.6903224,0.6291500000000001,0.33,0.229,0.178,0.263,0.241,0.195,0.228,0.153,0.183,0.27904536,0.0946154949,0.12424399999999998,0.1369265579,0.06748,0.047420217,0.0651478536,0.1056193272,0.11513445000000001,0.6348314128,0.4008018478
Implementation of LMMAs in progress,Mangrove,Mahajamba,Boeny,Majunga_II,Andranoboka,E019,1,0.98,1.0,0.0,0,0.0,0.5,0.5,0,1,0,0.18,0.4583,0.75,0.25,1,0.0,0.1699,0.5,0.0,0.3333,0.0,0.5,0.25,0.75,1,0.4167,0.85,1.0,1,0.174,0.324,0.338,0.164,0.257,0.22,0.233,0.29,0.302,0.319,0.379,0.208,0.551,0.241,0.378,0.28,0.342,0.334,0.439,0.227,0.414,0.197,0.202,0.187,0.364,0.308,0.328,0.339,0.341,0.32,0.174,0.31752,0.338,0.0,0.0,0.0,0.1165,0.145,0.0,0.319,0.0,0.037439999999999994,0.2525233,0.18075,0.0945,0.28,0.0,0.0567466,0.2195,0.0,0.13798619999999998,0.0,0.101,0.04675,0.273,0.308,0.1366776,0.28815,0.341,0.32,0.82952,0.2615,0.319,0.4707133,0.37450000000000006,0.2762466,0.2857362,0.7176776,0.9491500000000002,0.33,0.229,0.178,0.263,0.241,0.195,0.228,0.153,0.183,0.27374160000000003,0.059883500000000006,0.056782,0.1237975979,0.09025450000000002,0.053868087,0.0651478536,0.1098046728,0.17369445000000003,0.5142046979,0.4927695634000001
Implementation of LMMAs in progress,Mangrove,Mahajamba,Boeny,Majunga_II,Andranoboka,E020,1,0.99,1.0,0.3922,1,0.5441,0.75,0.75,0,1,0,0.38,0.2083,0.75,0.0,1,0.0,0.0619,0.5,0.0,0.3333,0.0,0.25,0.25,0.75,0,0.25,0.85,1.0,0,0.174,0.324,0.338,0.164,0.257,0.22,0.233,0.29,0.302,0.319,0.379,0.208,0.551,0.241,0.378,0.28,0.342,0.334,0.439,0.227,0.414,0.197,0.202,0.187,0.364,0.308,0.328,0.339,0.341,0.32,0.174,0.32076,0.338,0.0643208,0.257,0.119702,0.17475000000000002,0.21749999999999997,0.0,0.319,0.0,0.07904,0.11477330000000002,0.18075,0.0,0.28,0.0,0.0206746,0.2195,0.0,0.13798619999999998,0.0,0.0505,0.04675,0.273,0.0,0.082,0.28815,0.341,0.0,0.8970807999999999,0.7689520000000001,0.319,0.37456330000000004,0.28,0.24017460000000002,0.2352362,0.35500000000000004,0.6291500000000001,0.33,0.229,0.178,0.263,0.241,0.195,0.228,0.153,0.183,0.296036664,0.17609000800000002,0.056782,0.09851014790000001,0.06748,0.046834047000000004,0.0536338536,0.054315,0.11513445000000001,0.6274188199,0.33739735060000003
Implementation of LMMAs in progress,Mangrove,Mahajamba,Boeny,Majunga_II,Andranoboka,E021,1,0.98,1.0,0.3137,0,0.4853,0.3333,0.3333,0,1,1,0.3,0.4583,0.25,0.0,1,1.0,0.4561,0.5,0.0,0.3333,0.0,0.25,0.75,0.25,1,0.3333,0.85,0.6667,0,0.174,0.324,0.338,0.164,0.257,0.22,0.233,0.29,0.302,0.319,0.379,0.208,0.551,0.241,0.378,0.28,0.342,0.334,0.439,0.227,0.414,0.197,0.202,0.187,0.364,0.308,0.328,0.339,0.341,0.32,0.174,0.31752,0.338,0.0514468,0.0,0.106766,0.0776589,0.09665699999999999,0.0,0.319,0.379,0.0624,0.2525233,0.06025,0.0,0.28,0.342,0.1523374,0.2195,0.0,0.13798619999999998,0.0,0.0505,0.14024999999999999,0.091,0.308,0.1093224,0.28815,0.2273447,0.0,0.8809668,0.2810819,0.698,0.37517330000000004,0.6220000000000001,0.3718374,0.3287362,0.5083224000000001,0.5154947000000001,0.33,0.229,0.178,0.263,0.241,0.195,0.228,0.153,0.183,0.29071904400000004,0.06436775510000001,0.12424399999999998,0.09867057790000001,0.149902,0.072508293,0.07495185359999999,0.0777733272,0.09433553010000001,0.5780013770000001,0.4694710039
Implementation of LMMAs in progress,Mangrove,Mahajamba,Boeny,Majunga_II,Andranoboka,E022,1,0.99,1.0,0.2549,1,0.4412,0.3333,0.3333,0,1,0,0.24,0.3333,0.75,0.0,1,0.0,0.97,0.5,0.0,0.3333,0.0,0.25,0.25,0.75,1,0.4167,0.85,1.0,0,0.174,0.324,0.338,0.164,0.257,0.22,0.233,0.29,0.302,0.319,0.379,0.208,0.551,0.241,0.378,0.28,0.342,0.334,0.439,0.227,0.414,0.197,0.202,0.187,0.364,0.308,0.328,0.339,0.341,0.32,0.174,0.32076,0.338,0.0418036,0.257,0.097064,0.0776589,0.09665699999999999,0.0,0.319,0.0,0.04992,0.18364830000000001,0.18075,0.0,0.28,0.0,0.32398,0.2195,0.0,0.13798619999999998,0.0,0.0505,0.04675,0.273,0.308,0.1366776,0.28815,0.341,0.0,0.8745636,0.5283799,0.319,0.41431830000000003,0.28,0.54348,0.2352362,0.7176776,0.6291500000000001,0.33,0.229,0.178,0.263,0.241,0.195,0.228,0.153,0.183,0.28860598800000004,0.1209989971,0.056782,0.10896571290000001,0.06748,0.10597859999999999,0.0536338536,0.1098046728,0.11513445000000001,0.5753526980000001,0.4520315764
Implementation of LMMAs in progress,Mangrove,Mahajamba,Boeny,Majunga_II,Andranoboka,E023,1,0.95,1.0,0.1961,0,0.1471,0.625,0.75,0,1,1,0.18,0.4583,0.75,0.25,1,0.8,0.39,0.5,0.0,0.3333,0.0,0.0,0.25,0.25,0,0.25,0.85,1.0,0,0.174,0.324,0.338,0.164,0.257,0.22,0.233,0.29,0.302,0.319,0.379,0.208,0.551,0.241,0.378,0.28,0.342,0.334,0.439,0.227,0.414,0.197,0.202,0.187,0.364,0.308,0.328,0.339,0.341,0.32,0.174,0.3078,0.338,0.0321604,0.0,0.032362,0.145625,0.21749999999999997,0.0,0.319,0.379,0.037439999999999994,0.2525233,0.18075,0.0945,0.28,0.2736,0.13026000000000001,0.2195,0.0,0.13798619999999998,0.0,0.0,0.04675,0.091,0.0,0.082,0.28815,0.341,0.0,0.8519604000000001,0.395487,0.698,0.4707133,0.6481000000000001,0.34976,0.18473619999999996,0.173,0.6291500000000001,0.33,0.229,0.178,0.263,0.241,0.195,0.228,0.153,0.183,0.281146932,0.090566523,0.12424399999999998,0.1237975979,0.15619210000000003,0.0682032,0.04211985359999999,0.026468999999999996,0.11513445000000001,0.6197550529,0.4081186036
Implementation of LMMAs in progress,Mangrove,Mahajamba,Sofia,Majunga_II,Besakoa,E024,1,0.94,1.0,0.2941,0,0.2206,0.5,0.5,0,0,1,0.62,0.0833,0.25,0.0,1,1.0,0.496,0.75,0.0,0.6667,1.0,0.25,0.75,0.75,1,0.4167,0.75,1.0,0,0.174,0.324,0.338,0.164,0.257,0.22,0.233,0.29,0.302,0.319,0.379,0.208,0.551,0.241,0.378,0.28,0.342,0.334,0.439,0.227,0.414,0.197,0.202,0.187,0.364,0.308,0.328,0.339,0.341,0.32,0.174,0.30456,0.338,0.048232399999999995,0.0,0.048532,0.1165,0.145,0.0,0.0,0.379,0.12896,0.0458983,0.06025,0.0,0.28,0.342,0.165664,0.32925,0.0,0.2760138,0.197,0.0505,0.14024999999999999,0.273,0.308,0.1366776,0.25425000000000003,0.341,0.0,0.8647923999999999,0.310032,0.379,0.2351083,0.6220000000000001,0.49491399999999997,0.6637638,0.7176776,0.5952500000000001,0.33,0.229,0.178,0.263,0.241,0.195,0.228,0.153,0.183,0.28538149199999996,0.070997328,0.067462,0.0618334829,0.149902,0.09650823,0.1513381464,0.1098046728,0.10893075,0.4856743029,0.6164837992
Implementation of LMMAs in progress,Mangrove,Mahajamba,Sofia,Majunga_II,Besakoa,E025,1,0.97,1.0,0.4706,0,0.6029,0.75,0.75,0,0,1,0.46,0.3333,0.75,0.0,1,0.8,0.2527,0.75,0.0,0.3333,0.75,0.75,0.25,0.25,0,0.25,0.75,1.0,0,0.174,0.324,0.338,0.164,0.257,0.22,0.233,0.29,0.302,0.319,0.379,0.208,0.551,0.241,0.378,0.28,0.342,0.334,0.439,0.227,0.414,0.197,0.202,0.187,0.364,0.308,0.328,0.339,0.341,0.32,0.174,0.31428,0.338,0.07717840000000001,0.0,0.132638,0.17475000000000002,0.21749999999999997,0.0,0.0,0.379,0.09568,0.18364830000000001,0.18075,0.0,0.28,0.2736,0.0844018,0.32925,0.0,0.13798619999999998,0.14775,0.15150000000000002,0.04675,0.091,0.0,0.082,0.25425000000000003,0.341,0.0,0.9034584,0.524888,0.379,0.46007830000000005,0.5536000000000001,0.4136518,0.48398620000000003,0.173,0.5952500000000001,0.33,0.229,0.178,0.263,0.241,0.195,0.228,0.153,0.183,0.298141272,0.12019935200000001,0.067462,0.12100059290000002,0.13341760000000003,0.080662101,0.1103488536,0.026468999999999996,0.10893075,0.6068032169,0.45982830460000007
Implementation of LMMAs in progress,Mangrove,Mahajamba,Sofia,Majunga_II,Besakoa,E026,1,0.97,1.0,0.3529,0,0.5147,0.6667,0.6667,0,0,1,0.34,0.4583,0.5,0.25,1,0.0,0.0918,0.75,0.0,0.3333,0.75,0.0,0.5,0.75,1,0.25,0.75,1.0,1,0.174,0.324,0.338,0.164,0.257,0.22,0.233,0.29,0.302,0.319,0.379,0.208,0.551,0.241,0.378,0.28,0.342,0.334,0.439,0.227,0.414,0.197,0.202,0.187,0.364,0.308,0.328,0.339,0.341,0.32,0.174,0.31428,0.338,0.0578756,0.0,0.11323400000000002,0.1553411,0.193343,0.0,0.0,0.379,0.07072,0.2525233,0.1205,0.0945,0.28,0.0,0.030661200000000003,0.32925,0.0,0.13798619999999998,0.14775,0.0,0.0935,0.273,0.308,0.082,0.25425000000000003,0.341,0.32,0.8841556,0.4619181,0.379,0.4437433,0.37450000000000006,0.3599112,0.3792362,0.6629999999999999,0.9152500000000001,0.33,0.229,0.178,0.263,0.241,0.195,0.228,0.153,0.183,0.29177134800000004,0.1057792449,0.067462,0.1167044879,0.09025450000000002,0.070182684,0.0864658536,0.10143899999999999,0.16749075000000002,0.5817170808000001,0.5158327876
Implementation of LMMAs in progress,Mangrove,Mahajamba,Sofia,Majunga_II,Besakoa,E027,1,0.97,1.0,0.2745,0,0.2059,0.5556,0.6667,0,0,1,0.74,0.3333,0.25,0.0,1,1.0,0.073,0.75,0.0,0.3333,0.75,0.0,0.75,0.75,0,0.6667,0.75,1.0,1,0.174,0.324,0.338,0.164,0.257,0.22,0.233,0.29,0.302,0.319,0.379,0.208,0.551,0.241,0.378,0.28,0.342,0.334,0.439,0.227,0.414,0.197,0.202,0.187,0.364,0.308,0.328,0.339,0.341,0.32,0.174,0.31428,0.338,0.045018,0.0,0.045298,0.1294548,0.193343,0.0,0.0,0.379,0.15392,0.18364830000000001,0.06025,0.0,0.28,0.342,0.024382,0.32925,0.0,0.13798619999999998,0.14775,0.0,0.14024999999999999,0.273,0.0,0.2186776,0.25425000000000003,0.341,0.32,0.871298,0.3680958,0.379,0.39781830000000007,0.6220000000000001,0.353632,0.4259862,0.49167760000000005,0.9152500000000001,0.33,0.229,0.178,0.263,0.241,0.195,0.228,0.153,0.183,0.28752834,0.0842939382,0.067462,0.10462621290000003,0.149902,0.06895824,0.0971248536,0.0752266728,0.16749075000000002,0.5439104911000001,0.5587025164000001
Implementation of LMMAs in progress,Mangrove,Mahajamba,Sofia,Majunga_II,Besakoa,E028,1,0.98,1.0,0.1176,0,0.3382,0.4286,0.5714,0,0,1,0.6,0.0833,0.25,0.25,1,0.0,0.1416,0.75,0.0,0.0,0.75,0.25,0.75,1.0,0,0.8333,0.75,1.0,1,0.174,0.324,0.338,0.164,0.257,0.22,0.233,0.29,0.302,0.319,0.379,0.208,0.551,0.241,0.378,0.28,0.342,0.334,0.439,0.227,0.414,0.197,0.202,0.187,0.364,0.308,0.328,0.339,0.341,0.32,0.174,0.31752,0.338,0.0192864,0.0,0.074404,0.0998638,0.165706,0.0,0.0,0.379,0.1248,0.0458983,0.06025,0.0945,0.28,0.0,0.04729440000000001,0.32925,0.0,0.0,0.14775,0.0505,0.14024999999999999,0.364,0.0,0.2733224,0.25425000000000003,0.341,0.32,0.8488064000000001,0.3399738,0.379,0.2309483,0.37450000000000006,0.3765444,0.33849999999999997,0.6373224,0.9152500000000001,0.33,0.229,0.178,0.263,0.241,0.195,0.228,0.153,0.183,0.280106112,0.0778540002,0.067462,0.0607394029,0.09025450000000002,0.073426158,0.077178,0.0975103272,0.16749075000000002,0.48616151510000005,0.5058597352
Implementation of LMMAs in progress,Mangrove,Mahajamba,Sofia,Majunga_II,Besakoa,E029,1,0.96,1.0,0.1765,1,0.1324,0.625,0.75,1,0,1,0.32,0.3333,0.25,0.25,1,0.0,0.2474,0.75,0.0,0.3333,0.75,0.25,0.75,0.75,1,0.25,0.75,1.0,1,0.174,0.324,0.338,0.164,0.257,0.22,0.233,0.29,0.302,0.319,0.379,0.208,0.551,0.241,0.378,0.28,0.342,0.334,0.439,0.227,0.414,0.197,0.202,0.187,0.364,0.308,0.328,0.339,0.341,0.32,0.174,0.31104,0.338,0.028946,0.257,0.029127999999999998,0.145625,0.21749999999999997,0.302,0.0,0.379,0.06656,0.18364830000000001,0.06025,0.0945,0.28,0.0,0.08263160000000001,0.32925,0.0,0.13798619999999998,0.14775,0.0505,0.14024999999999999,0.273,0.308,0.082,0.25425000000000003,0.341,0.32,0.851986,0.649253,0.681,0.31045829999999996,0.37450000000000006,0.4118816,0.47648619999999997,0.6629999999999999,0.9152500000000001,0.33,0.229,0.178,0.263,0.241,0.195,0.228,0.153,0.183,0.28115538,0.148678937,0.121218,0.08165053289999999,0.09025450000000002,0.080316912,0.1086388536,0.10143899999999999,0.16749075000000002,0.6327028499,0.5481400156
